source_subject	source_row_no	source_file	school_code	school_name	subject_type	batch_name	major_group	elective_subject	group_min_score	min_rank	majors	major_count	pdf_page	book_page	review_note	raw_group_line	school_province	school_level	major_group_full	major_category	predict_score	predict_low	predict_high	predict_range	confidence
物理	86	25年物理类院校专业组汇总.xlsx	1145	吉林大学	物理	本科批	102	不限	628	20262	经济学类、经济学(数量经济)、英语、金融科技、管理科学与工程类、大数据管理与应用（双学士学位）、工商管理(双学士学位)、市场营销(双学士学位)、会计学、物流管理(双学士学位)	10	36	16		102（不限）/专业组投档最低分628/专业组投档最低分位次20262	吉林	本科	102（不限）	经济学类	628	623	633	623-633	按2025投档线
物理	87	25年物理类院校专业组汇总.xlsx	1145	吉林大学	物理	本科批	103	不限	654	6779	法学	1	36	16		103（不限）/专业组投档最低分654/专业组投档最低分位次6779	吉林	本科	103（不限）	法学	654	649	659	649-659	按2025投档线
物理	88	25年物理类院校专业组汇总.xlsx	1145	吉林大学	物理	本科批	104	思想政治	636	15066	政治学与行政学	1	36	16		104（思想政治）/专业组投档最低分636/专业组投档最低分位次15066	吉林	本科	104（思想政治）	政治学与行政学	636	631	641	631-641	按2025投档线
物理	89	25年物理类院校专业组汇总.xlsx	1145	吉林大学	物理	本科批	105	化学	628	20262	数学类、物理学类、化学类、地球物理学(李四光班)、地质学(李四光班)、生物科学类、工程力学、机械工程(饶斌班)、机械工程、工业设计、车辆工程(饶斌班)、车辆工程、智能制造工程、仿生科学与工程、仪器类、材料类、材料物理、能源与动力工程、新能源科学与工程、电气工程及其自动化、通信工程、信息工程、自动化、机器人工程、软件工程、物联网工程、空间信息与数字技术、数据科学与大数据技术、土木类、水利类、地质类、勘查技术与工程、勘查技术与工程（黄大年班）、交通运输类、农业机械化及其自动化、环境科学与工程类、食品科学与工程类、生物医学科学、生物医学科学(白求恩班)、临床医学（5+3一体化、儿科学、学制5年）、放射医学(学制5年)、预防医学(学制5年)、药学、临床药学(学制5年)、康复治疗学、工业工程	48	36	16		105（化学）/专业组投档最低分628/专业组投档最低分位次20262	吉林	本科	105（化学）	数学类	628	623	633	623-633	按2025投档线
物理	90	25年物理类院校专业组汇总.xlsx	1145	吉林大学	物理	本科批	106	化学	652	7511	电子信息类、集成电路设计与集成系统、集成电路设计与集成系统（集成电路科技英才特色班）、人工智能(王湘浩班)、人工智能、计算机科学与技术、网络空间安全、网络空间安全(王湘浩班)	8	36	16		106（化学）/专业组投档最低分652/专业组投档最低分位次7511	吉林	本科	106（化学）	电子信息类	652	647	657	647-657	按2025投档线
物理	91	25年物理类院校专业组汇总.xlsx	1145	吉林大学	物理	本科批	107	化学	647	9537	临床医学（5+3一体化、学制5年）化、学制5年）、临床医学（学制5年)、临床医学(学制5年)、临床医学（眼科学特色班、临床医学（白求恩班、学制5年）班	8	36	16		107（化学）/专业组投档最低分647/专业组投档最低分位次9537	吉林	本科	107（化学）	临床医学（5+3一体化	647	642	652	642-652	按2025投档线
物理	92	25年物理类院校专业组汇总.xlsx	1145	吉林大学	物理	本科批	108	化学	650	8281	口腔医学（5+3一体化、学制5年）、口腔医学（学制5年)	3	36	16		108（化学）/专业组投档最低分650/专业组投档最低分位次8281	吉林	本科	108（化学）	口腔医学（5+3一体化	650	645	655	645-655	按2025投档线
物理	93	25年物理类院校专业组汇总.xlsx	1145	吉林大学	物理	本科批	109	化学	621	25611	动物科学（生物育种特色班）、动物科学、动物医学(学制5年)、动物医学（徐华清班、学制5年）、护理学、植物生产类	7	36	16		109（化学）/专业组投档最低分621/专业组投档最低分位次25611	吉林	本科	109（化学）	动物科学（生物育种特色班）	621	616	626	616-626	按2025投档线
物理	94	25年物理类院校专业组汇总.xlsx	1145	吉林大学	物理	本科批	201	化学	631	18242	物理学(中外合作办学)	1	36	16		201（化学）/专业组投档最低分631/专业组投档最低分位次18242	吉林	本科	201（化学）	物理学(中外合作办学)	631	626	636	626-636	按2025投档线
物理	95	25年物理类院校专业组汇总.xlsx	1150	江南大学	物理	本科批	101	化学	643	11370	食品科学与工程（食品AI卓越创新班）	1	36	16		101（化学）/专业组投档最低分643/专业组投档最低分位次11370	江苏	本科	101（化学）	食品科学与工程（食品AI卓越创新班）	643	638	648	638-648	按2025投档线
物理	96	25年物理类院校专业组汇总.xlsx	1150	江南大学	物理	本科批	102	化学	634	16357	食品科学与工程、食品质量与安全、食品营养与健康	3	36	16		102（化学）/专业组投档最低分634/专业组投档最低分位次16357	江苏	本科	102（化学）	食品科学与工程	634	629	639	629-639	按2025投档线
物理	97	25年物理类院校专业组汇总.xlsx	1150	江南大学	物理	本科批	103	化学	628	20262	生物技术、酿酒工程、生物工程、合成生物学	4	36	16		103（化学）/专业组投档最低分628/专业组投档最低分位次20262	江苏	本科	103（化学）	生物技术	628	623	633	623-633	按2025投档线
物理	98	25年物理类院校专业组汇总.xlsx	1150	江南大学	物理	本科批	104	化学	636	15066	生物工程（国家生命科学与技术人才培养基地班）	1	36	16		104（化学）/专业组投档最低分636/专业组投档最低分位次15066	江苏	本科	104（化学）	生物工程（国家生命科学与技术人才培养基地班）	636	631	641	631-641	按2025投档线
物理	99	25年物理类院校专业组汇总.xlsx	1150	江南大学	物理	本科批	105	化学	635	15727	生物技术（生物AI卓越创新班）	1	36	16		105（化学）/专业组投档最低分635/专业组投档最低分位次15727	江苏	本科	105（化学）	生物技术（生物AI卓越创新班）	635	630	640	630-640	按2025投档线
物理	100	25年物理类院校专业组汇总.xlsx	1150	江南大学	物理	本科批	106	化学	639	13404	工业设计、智能交互设计	2	36	16		106（化学）/专业组投档最低分639/专业组投档最低分位次13404	江苏	本科	106（化学）	工业设计	639	634	644	634-644	按2025投档线
物理	101	25年物理类院校专业组汇总.xlsx	1150	江南大学	物理	本科批	107	化学	629	19599	慧管理创新班）、进计算创新班）、应用物理学（原子核、物理方向基地班）、应用气象学（智慧气、象创新班）、生物技术（生物育种、创新班）、生态学（生态信息学、新能源材料与器件、（新型电力系统创新班）、电子信息类(含基地班)、新班）、土木工程（智慧土木、康创新班、学制5年）	16	36	16		107（化学）/专业组投档最低分629/专业组投档最低分位次19599	江苏	本科	107（化学）	慧管理创新班）	629	624	634	624-634	按2025投档线
物理	102	25年物理类院校专业组汇总.xlsx	1155	兰州大学	物理	本科批	103	不限	625	22450	经济学类、金融学(数智金融创新班)、英语(国际组织创新班)、新闻学(国际传播创新班)、工商管理类(含基地班)、工商管理类（AI与智慧管理创新班）	6	37			103（不限）/专业组投档最低分625/专业组投档最低分位次22450	甘肃	本科	103（不限）	经济学类	625	620	630	620-630	按2025投档线
物理	103	25年物理类院校专业组汇总.xlsx	1155	兰州大学	物理	本科批	104	化学	639	13404	数学与应用数学(基地班)、信息与计算科学（先进计算创新班）、物理学类(含基地班)、物理学(量子科技创新班)、应用物理学（原子核物理方向基地班）、化学类(含基地班)、地理科学类(含基地班)、大气科学（含基地班）、应用气象学（智慧气象创新班）、地质学(拔尖基地)、地质学(数智地球创新班)、生物科学（含基地班）、生物技术(含基地班)、生物技术（生物育种创新班）、生物信息学、生态学（生态信息学创新班）、理论与应用力学(基地班)、材料类、新能源材料与器件（新型电力系统创新班）、电子信息类(含基地班)、微电子科学与工程（集成电路设计与应用创新班）、计算机类（含基地班)、土木工程（智慧土木创新班）、水文与水资源工程、化学工程与工艺、地质工程、资源勘查工程、核工程与核技术、核化工与核燃料工程、环境科学与工程类、草业科学(基地班)	31	37			104（化学）/专业组投档最低分639/专业组投档最低分位次13404	甘肃	本科	104（化学）	数学与应用数学(基地班)	639	634	644	634-644	按2025投档线
物理	104	25年物理类院校专业组汇总.xlsx	1155	兰州大学	物理	本科批	105	化学	629	19599	临床医学(学制5年)、口腔医学(学制5年)、预防医学（学制5.年）、预防医学（智慧大健康创新班、学制5年）、药学	6	37			105（化学）/专业组投档最低分629/专业组投档最低分位次19599	甘肃	本科	105（化学）	临床医学(学制5年)	629	624	634	624-634	按2025投档线
物理	105	25年物理类院校专业组汇总.xlsx	1155	兰州大学	物理	本科批	108	化学	627	20939	轻化工程	1	37			108（化学）/专业组投档最低分627/专业组投档最低分位次20939	甘肃	本科	108（化学）	轻化工程	627	622	632	622-632	按2025投档线
物理	106	25年物理类院校专业组汇总.xlsx	1155	兰州大学	物理	本科批	109	化学	627	20939	应用化学、高分子材料与工程、化学工程与工艺	3	37			109（化学）/专业组投档最低分627/专业组投档最低分位次20939	甘肃	本科	109（化学）	应用化学	627	622	632	622-632	按2025投档线
物理	107	25年物理类院校专业组汇总.xlsx	1155	兰州大学	物理	本科批	110	化学	643	11370	自动化（数字智能卓越创新班）、自动化、物联网工程	3	37			110（化学）/专业组投档最低分643/专业组投档最低分位次11370	甘肃	本科	110（化学）	自动化（数字智能卓越创新班）	643	638	648	638-648	按2025投档线
